看護学部,*,*,2000,名詞,名詞,一般,*,*,*,看護学部,カンゴガクブ,カンゴガクブ
看護福祉学部,*,*,2000,名詞,名詞,一般,*,*,*,看護福祉学部,カンゴフクシガクブ,カンゴフクシガクブ
看護福祉心理学部,*,*,2000,名詞,名詞,一般,*,*,*,看護福祉心理学部,カンゴフクシシンリガクブ,カンゴフクシシンリガクブ
看護リハビリテーション学部,*,*,2000,名詞,名詞,一般,*,*,*,看護リハビリテーション学部,カンゴリハビリテーションガクブ,カンゴリハビリテーションガクブ
観光学部,*,*,2000,名詞,名詞,一般,*,*,*,観光学部,カンコウガクブ,カンコウガクブ
観光産業科学部,*,*,2000,名詞,名詞,一般,*,*,*,観光産業科学部,カンコウサンギョウカガクブ,カンコウサンギョウカガクブ
観光ビジネス学部,*,*,2000,名詞,名詞,一般,*,*,*,観光ビジネス学部,カンコウビジネスガクブ,カンコウビジネスガクブ
観光文化学部,*,*,2000,名詞,名詞,一般,*,*,*,観光文化学部,カンコウブンカガクブ,カンコウブンカガクブ
観光メディア文化学部,*,*,2000,名詞,名詞,一般,*,*,*,観光メディア文化学部,カンコウメディアブンカガクブ,カンコウメディアブンカガクブ
感性デザイン学部,*,*,2000,名詞,名詞,一般,*,*,*,感性デザイン学部,カンセイデザインガクブ,カンセイデザインガクブ
管理栄養学部,*,*,2000,名詞,名詞,一般,*,*,*,管理栄養学部,カンリエイヨウガクブ,カンリエイヨウガクブ
基幹理工学部,*,*,2000,名詞,名詞,一般,*,*,*,基幹理工学部,キカンリコウガクブ,キカンリコウガクブ
危機管理学部,*,*,2000,名詞,名詞,一般,*,*,*,危機管理学部,キキカンリガクブ,キキカンリガクブ
企業情報学部,*,*,2000,名詞,名詞,一般,*,*,*,企業情報学部,キギョウジョウホウガクブ,キギョウジョウホウガクブ
基礎工学部,*,*,2000,名詞,名詞,一般,*,*,*,基礎工学部,キソコウガクブ,キソコウガクブ
技能工芸学部,*,*,2000,名詞,名詞,一般,*,*,*,技能工芸学部,ギノウコウゲイガクブ,ギノウコウゲイガクブ
基盤工学部,*,*,2000,名詞,名詞,一般,*,*,*,基盤工学部,キバンコウガクブ,キバンコウガクブ
キャリア形成学部,*,*,2000,名詞,名詞,一般,*,*,*,キャリア形成学部,キャリアケイセイガクブ,キャリアケイセイガクブ
キャリア実践学部,*,*,2000,名詞,名詞,一般,*,*,*,キャリア実践学部,キャリアジッセンガクブ,キャリアジッセンガクブ
キャリアデザイン学部,*,*,2000,名詞,名詞,一般,*,*,*,キャリアデザイン学部,キャリアデザインガクブ,キャリアデザインガクブ
九州工学部,*,*,2000,名詞,名詞,一般,*,*,*,九州工学部,キュウシュウコウガクブ,キュウシュウコウガクブ
教育学部,*,*,2000,名詞,名詞,一般,*,*,*,教育学部,キョウイクガクブ,キョウイクガクブ
教育地域学部,*,*,2000,名詞,名詞,一般,*,*,*,教育地域学部,キョウイクチイキガクブ,キョウイクチイキガクブ
教育地域科学部,*,*,2000,名詞,名詞,一般,*,*,*,教育地域科学部,キョウイクチイキカガクブ,キョウイクチイキカガクブ
教育人間科学部,*,*,2000,名詞,名詞,一般,*,*,*,教育人間科学部,キョウイクニンゲンカガクブ,キョウイクニンゲンカガクブ
